region_code,region_name,district_code,district_name,council_code,council_name,division_code,division_name,township_code,township_name,ward_code,ward_name,village_mtaa_code,village_mtaa_name
100023,Singida,129559,Iramba,129564,Iramba District Council,129573,Kinampanda,,,129621,Mukulu Ward,129820,Simbalungwala Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129573,Kinampanda,,,129620,Ulemo Ward,129816,Kitukutu Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129573,Kinampanda,,,129620,Ulemo Ward,129817,Misigiri Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129573,Kinampanda,,,129620,Ulemo Ward,129815,Ulemo Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129635,Kidaru Ward,129877,Kidaru Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129635,Kidaru Ward,129875,Luono Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129635,Kidaru Ward,129878,Ndurumo Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129635,Kidaru Ward,129876,Tyegero Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131015,Igumo Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131012,Inala A Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131020,Inala B Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131027,Kikaku Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131030,Kilundo Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131013,Kizega Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131019,Kyambi Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131025,Like Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131033,Lowa A Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131034,Lowa B Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131008,Lulumba Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131017,Lunsanga Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131014,Mdunku Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131018,Mgalamo Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131024,Mguluka Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131029,Mguluko Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131023,Mlutani Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131026,Msisi Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131016,Ng'una Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131028,Nkananga Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131031,Shati Kati Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131032,Shengelo Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131009,Shuleni Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131011,Soweto Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131021,Tutu A Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131022,Tutu B Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129636,Kiomboi Ward,131010,Zahanati Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129633,Kisiriri Ward,129871,Kinalilya Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129633,Kisiriri Ward,129868,Kisana Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129633,Kisiriri Ward,129869,Kisimba Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129633,Kisiriri Ward,129870,Kisiriri Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131056,Idemu Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131055,Kibaoni Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131050,King'inga Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131036,Kyaya Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131035,Madukani Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131041,Magula Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131037,Mampampa Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131039,Mang'ata Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131045,Mbutia Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131042,Meli Kati Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131044,Melinsele Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131043,Mgagai Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131054,Miembeni Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131053,Mlangali Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131058,Mlingoti Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131060,Mluluma Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131059,Mlumbita Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131052,Msinsi Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131051,Msoma Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131047,Nhuile Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131046,Ntalange Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131040,Pyululu Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131048,Tigwambuli Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131049,Tinku Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131038,Yombwe Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129637,Old - Kiomboi Ward,131057,Zumagi Kitongoji
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129634,Tulya Ward,129874,Doromoni Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129634,Tulya Ward,129873,Migilango Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129576,Kisiriri,129588,Kiomboi,129634,Tulya Ward,129872,Tulya Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129623,Kaselya Ward,129824,Kaselya Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129623,Kaselya Ward,129826,Mugungia Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129623,Kaselya Ward,129825,Nsonga Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129627,Mbelekese Ward,129840,Kikonge Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129627,Mbelekese Ward,129841,Mbelekese Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129627,Mbelekese Ward,129839,Misuna Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129627,Mbelekese Ward,129842,Usure Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129625,Mtekente Ward,129834,Kisonga Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129625,Mtekente Ward,129831,Lunsanga Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129625,Mtekente Ward,129832,Msansao Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129625,Mtekente Ward,129833,Ujungu Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129628,Ndago Ward,129847,Luzilukulu Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129628,Ndago Ward,129844,Mdonkolo Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129628,Ndago Ward,129843,Nguvumali Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129628,Ndago Ward,129846,Songambele Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129628,Ndago Ward,129845,Zinziligi Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129624,Ndulungu Ward,129830,Kipuma Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129624,Ndulungu Ward,129829,Mahola Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129624,Ndulungu Ward,129827,Mwandoigembe Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129624,Ndulungu Ward,129828,Ndulungu Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129626,Urughu Ward,129836,Mang'ole Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129626,Urughu Ward,129838,Masimba Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129626,Urughu Ward,129837,Mlandala Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129574,Ndago,,,129626,Urughu Ward,129835,Urughu Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129575,Shelui,,,129630,Mgongo Ward,129856,Kisonga - Shelui Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129575,Shelui,,,129630,Mgongo Ward,129854,Kizonzo Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129575,Shelui,,,129630,Mgongo Ward,129853,Mgongo Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129575,Shelui,,,129630,Mgongo Ward,129855,Mseko Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129575,Shelui,,,129631,Mtoa Ward,129862,Kinkungu Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129575,Shelui,,,129631,Mtoa Ward,129861,Masagi Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129575,Shelui,,,129631,Mtoa Ward,129857,Mgela Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129575,Shelui,,,129631,Mtoa Ward,129859,Msai Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129575,Shelui,,,129631,Mtoa Ward,129858,Mtoa Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129575,Shelui,,,129631,Mtoa Ward,129860,Tyeme Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129575,Shelui,,,129632,Ntwike Ward,129863,Mingela Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129575,Shelui,,,129632,Ntwike Ward,129866,Nkonkilangi Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129575,Shelui,,,129632,Ntwike Ward,129864,Nsunsu Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129575,Shelui,,,129632,Ntwike Ward,129865,Ntwike Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129575,Shelui,,,129632,Ntwike Ward,129867,Shelui II Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129575,Shelui,,,129629,Shelui Ward,129852,Kibigiri Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129575,Shelui,,,129629,Shelui Ward,129849,Nkyala Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129575,Shelui,,,129629,Shelui Ward,129848,Nselembwe Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129575,Shelui,,,129629,Shelui Ward,129851,Tintigulu Village
100023,Singida,129559,Iramba,129564,Iramba District Council,129575,Shelui,,,129629,Shelui Ward,129850,Wembere Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129650,Aghondi Ward,129914,Aghondi Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129650,Aghondi Ward,129916,Kamenyanga Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129650,Aghondi Ward,129915,Mabondeni Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129650,Aghondi Ward,129917,Njirii Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129649,Idodyandole Ward,129909,Idodyandole Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129649,Idodyandole Ward,129910,Ipangamasasi Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129649,Idodyandole Ward,129912,Jeje Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129649,Idodyandole Ward,129911,Kashangu Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129649,Idodyandole Ward,129913,Mbugani Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129647,Ipande Ward,129904,Damwelu Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129647,Ipande Ward,129903,Ipande Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129647,Ipande Ward,129905,Muhanga Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129644,Itigi Majengo Ward,129896,Majengo Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129644,Itigi Majengo Ward,129895,Zinginali Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129643,Itigi Mjini Ward,129893,Itigi Mjini Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129643,Itigi Mjini Ward,129894,Mlowa Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129641,Kalangali Ward,129886,Kalangali Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129641,Kalangali Ward,129888,Mnazi Mmoja Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129641,Kalangali Ward,129887,Tulieni Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129646,Kitaraka Ward,129902,Doroto Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129646,Kitaraka Ward,129901,Kazikazi Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129646,Kitaraka Ward,129900,Kitaraka Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129642,Mgandu Ward,129890,Chabutwa Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129642,Mgandu Ward,129891,Itagata Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129642,Mgandu Ward,129889,Kayui Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129642,Mgandu Ward,129892,Lulanga Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129640,Mitundu Ward,129882,Ipalalyu Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129640,Mitundu Ward,129884,Makale Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129640,Mitundu Ward,129883,Mitundu Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129640,Mitundu Ward,129885,Mtakuja Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129639,Mwamagembe Ward,129880,Kintanula Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129639,Mwamagembe Ward,129881,Mwamagembe Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129638,Rungwa Ward,129879,Rungwa Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129648,Sanjaranda Ward,129907,Gurungu Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129648,Sanjaranda Ward,129908,Kitopeni Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129648,Sanjaranda Ward,129906,Sanjaranda Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129645,Tambukareli Ward,129898,Kihanju Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129645,Tambukareli Ward,129899,Songambele Village
100023,Singida,129560,Manyoni,129565,Itigi District Council,129577,Itigi,,,129645,Tambukareli Ward,129897,Tambukareli Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129579,Kilimatinde,,,129660,Majiri Ward,129954,Kinangali Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129579,Kilimatinde,,,129660,Majiri Ward,129956,Mahaka Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129579,Kilimatinde,,,129660,Majiri Ward,129953,Majiri Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129579,Kilimatinde,,,129660,Majiri Ward,129955,Mpandagani Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129579,Kilimatinde,,,129659,Makuru Ward,129952,Hika Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129579,Kilimatinde,,,129659,Makuru Ward,129951,Londoni Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129579,Kilimatinde,,,129659,Makuru Ward,129950,Makuru Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129579,Kilimatinde,,,129659,Makuru Ward,129949,Msemembo Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129579,Kilimatinde,,,129658,Saranda Ward,129947,Ilaloo Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129579,Kilimatinde,,,129658,Saranda Ward,129948,Ilucha Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129579,Kilimatinde,,,129658,Saranda Ward,129946,Saranda Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129579,Kilimatinde,,,129661,Sasajila Ward,129959,Chibumagwa Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129579,Kilimatinde,,,129661,Sasajila Ward,129958,Makasuku Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129579,Kilimatinde,,,129661,Sasajila Ward,129957,Sasajila Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129579,Kilimatinde,,,129657,Solya Ward,129943,Kilimatinde Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129579,Kilimatinde,,,129657,Solya Ward,129944,Solya Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129579,Kilimatinde,,,129657,Solya Ward,129945,Sukamahela Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129580,Kintinku,,,129662,Chikuyu Ward,129960,Chikuyu Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129580,Kintinku,,,129662,Chikuyu Ward,129962,Chilejeho Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129580,Kintinku,,,129662,Chikuyu Ward,129963,Mtiwe Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129580,Kintinku,,,129662,Chikuyu Ward,129961,Mwiboo Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129580,Kintinku,,,129665,Kintinku Ward,129970,Kintinku Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129580,Kintinku,,,129665,Kintinku Ward,129972,Lusilile Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129580,Kintinku,,,129665,Kintinku Ward,129971,Udimaa Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129580,Kintinku,,,129664,Makanda Ward,129969,Kitalalo Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129580,Kintinku,,,129664,Makanda Ward,129968,Magasai Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129580,Kintinku,,,129664,Makanda Ward,129967,Makanda Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129580,Kintinku,,,129663,Makutupora Ward,129966,Dabia Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129580,Kintinku,,,129663,Makutupora Ward,129964,Makutupora Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129580,Kintinku,,,129663,Makutupora Ward,129965,Mbwasa Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129580,Kintinku,,,129666,Maweni Ward,129973,Maweni Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129580,Kintinku,,,129666,Maweni Ward,129975,Mvumi Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129580,Kintinku,,,129666,Maweni Ward,129974,Ngaiti Village
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129667,Manyoni Ward,131489,Boma Sayuni Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129667,Manyoni Ward,131495,Chang'ombe Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129667,Manyoni Ward,131486,Kaloleni Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129667,Manyoni Ward,131488,Kipondoda Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129667,Manyoni Ward,131490,Madukani Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129667,Manyoni Ward,131493,Majengo Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129667,Manyoni Ward,131492,Masigati Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129667,Manyoni Ward,131494,Mguluwang'ombe Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129667,Manyoni Ward,264966,Mitoo ya Chini Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129667,Manyoni Ward,264965,Mjini Kati Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129667,Manyoni Ward,131491,Mwanzi Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129667,Manyoni Ward,131484,Mwembeni Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129667,Manyoni Ward,131485,Samaria Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129667,Manyoni Ward,131487,Tambukareli Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129668,Mkwese Ward,131503,Kinangali Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129668,Mkwese Ward,131504,Kinyika Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129668,Mkwese Ward,131497,Majengo Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129668,Mkwese Ward,131500,Mbuyuni Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129668,Mkwese Ward,131502,Mbwekoo Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129668,Mkwese Ward,131505,Miningaa Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129668,Mkwese Ward,131499,Miyomboni Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129668,Mkwese Ward,131498,Mpamaa Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129668,Mkwese Ward,131496,Stendi Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129668,Mkwese Ward,131501,Tambukareli Kitongoji
100023,Singida,129560,Manyoni,129566,Manyoni District Council,129581,Manyoni,129589,Manyoni,129669,Muhalala Ward,131506,Barabarani Kitongoji
